NOME;PROPRIET;POTENCIA;INI_OPER;CEG;CREATED_US;CREATED_DA;LAST_EDITE;LAST_EDI_1;CPU
Guaimbé 5;100% para GUAIMBÉ V PARQUE SOLAR S.A. (PIE);30000;20180413;UFV.RS.SP.032330-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
São Gonçalo 14;100% para ENEL GREEN POWER SÃO GONÇALO 14 S.A. (PIE);43032;20220325;UFV.RS.PI.037581-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Marangatu 4;100% para MARANGATU 4 ENERGIAS RENOVAVEIS S.A. (PIE);30000;20240419;UFV.RS.PI.037783-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Pitombeira;100% para UFV PITOMBEIRA S.A. (PIE);47250;20240216;UFV.RS.CE.034037-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
MEGAWATT SOLAR;;930;20140624;UFV.RS.SC.031635-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Futura 4;100% para SPE FUTURA 1 GERACAO E COMERCIALIZACAO DE ENERGIA SOLAR S.A. (PIE);31474.8;20230526;UFV.RS.BA.037482-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ribeiro Gonçalves III;100% para RIBEIRO GONCALVES SOLAR III S.A. (PIE);40755;20240523;UFV.RS.PI.041906-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Buritis;100% para ENERGIAS DE BURITIS I SPE LTDA (PIE);5200;20220616;UFV.RS.RO.056129-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Racri;100% para Racri Industria de Reciclagem LTDA. (REG);300;20220328;UFV.RS.MG.071747-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
São João 6;100% para GERADORA SOLAR SAO JOAO PARACATU II S.A. (PIE);30000;20231129;UFV.RS.MG.047286-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Janaúba 3;100% para Janaúba III Geração Solar Energia S.A. (PIE);50000;20220730;UFV.RS.MG.040859-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Pirapora 4;100% para PIRAPORA IV ENERGIAS RENOVÁVEIS S.A. (PIE);31000;20180504;UFV.RS.MG.033187-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Santa Luzia IX;100% para RIO ALTO UFV STL IX SPE S/A (PIE);50000;20240402;UFV.RS.PB.049693-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
AC VII;100% para VALE S.A. (PIE);39496;20230103;UFV.RS.MG.037548-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Aeroporto De Salvador;100% para Concessionaria Do Aeroporto de Salvador S.A. (REG);3300;20200820;UFV.RS.BA.049251-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Zodiac Produtos Farmacêuticos;100% para ADIUM S.A. (REG);880;20220616;UFV.RS.SP.064470-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Jaíba NO2;100% para Jaíba NO2 Energias Renováveis S.A. (PIE);40000;20240302;UFV.RS.MG.043153-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
BJL 11;100% para BJL11 SOLAR S.A. (PIE);20000;20180512;UFV.RS.BA.034153-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Malta;100% para MALTA ENERGIAS RENOVÁVEIS S.A. (PIE);27200;20181027;UFV.RS.PB.034086-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Arinos 13;100% para Usina Fotovoltaica Arinos E 13 Ltda. (PIE);46870;20240626;UFV.RS.MG.047309-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
São Gonçalo 12;100% para ENEL GREEN POWER SÃO GONÇALO 12 S.A. (PIE);34542;20201222;UFV.RS.PI.037579-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
AC XVIII;100% para VALE S.A. (PIE);39496;20230613;UFV.RS.MG.037629-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Monte Verde Solar V;60.2700% para BOZEL BRASIL S.A. (PIE) 39.7300% para Central Geradora Fotovoltaica Monte Verde Solar;42471.13;20240611;UFV.RS.RN.045020-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Sobrado 1;100% para OH SOBRADO GERADORA DE ENERGIA SOLAR S.A (PIE);30000;20191114;UFV.RS.BA.034387-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Milagres II;100% para LIGHTSOURCE MILAGRES II GERAÇÃO DE ENERGIA LTDA (PIE);32740;20231219;UFV.RS.CE.044574-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Madesa;100% para M D Móveis LTDA (REG);300;20210701;UFV.RS.RS.056750-7;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
São Gonçalo 17;100% para ENEL GREEN POWER SÃO GONÇALO 17 S.A (PIE);43030;20220319;UFV.RS.PI.037584-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Fontes Solar I;100% para ENEL SOLUÇÕES ENERGÉTICAS LTDA (REG);5000;20150902;UFV.RS.PE.032372-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Federal;100% para FEDERAL ENERGIA S/A (REG);73;20210501;UFV.RS.PE.054877-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Horizonte MP 2;100% para Enel Green Power Horizonte MP Solar S.A. (PIE);29400;20180315;UFV.RS.BA.033759-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Santa Luzia V;100% para RIO ALTO UFV STL V SPE S/A (PIE);50000;20240402;UFV.RS.PB.049689-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Tauá;100% para Tauá Geração de Energia LTDA. (REG);1000;20110701;UFV.RS.CE.030060-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Marangatu 10;100% para MARANGATU 10 ENERGIAS RENOVAVEIS S.A. (PIE);30000;20240419;UFV.RS.PI.038352-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Vazante 2;100% para Vazante II Energias Renováveis S.A. (PIE);27000;20171207;UFV.RS.MG.032340-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Jaíba CO;100% para Jaíba CO Energias Renováveis S.A. (PIE);40000;20240313;UFV.RS.MG.043151-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
arinos 21;100% para Usina Fotovoltaica Arinos E 21 Ltda. (PIE);47945;20240920;UFV.RS.MG.050840-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Juazeiro Solar III;100% para CENTRAL FOTOVOLTAICA JUAZEIRO SOLAR III SPE LTDA (PIE);30000;20181213;UFV.RS.BA.033930-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
São João 1;100% para GERADORA SOLAR SAO JOAO PARACATU I S.A. (PIE);30000;20231129;UFV.RS.MG.047281-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
São Gonçalo 8;100% para ENEL GREEN POWER SÃO GONÇALO 08 S.A (PIE);34542;20201222;UFV.RS.PI.033849-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Pereira Barreto IV;100% para CENTRAL SOLAR PEREIRA BARRETO IV S.A. (PIE);41895;20211015;UFV.RS.SP.034364-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Futura 16;100% para SPE FUTURA 4 GERACAO E COMERCIALIZACAO DE ENERGIA SOLAR S.A. (PIE);31474.8;20230526;UFV.RS.BA.037494-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Guimarania 2;100% para GUIMARANIA II SOLAR SPE S.A. (PIE);32550;20181212;UFV.RS.MG.034074-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Mendubim VI;100% para SOL DE TOUROS ENERGIA LTDA (PIE);30580;20240308;UFV.RS.RN.037754-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Novo Oriente I;100% para CENTRAL SOLAR NOVO ORIENTE I S.A. (PIE);40600;20241008;UFV.RS.SP.049335-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Janaúba 10;100% para Janaúba X Geração Solar Energia S.A. (PIE);50000;20221025;UFV.RS.MG.040866-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Alex VIII;100% para Alex VIII Energia SPE S.A. (PIE);30933;20211030;UFV.RS.CE.035862-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Janaúba 15;95% para TELEFONICA BRASIL S.A. (APE) 5% para SANTO AFONSO ENERGETICA S.A.. (APE);50000;20230228;UFV.RS.MG.040871-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Juazeiro VI;100% para Central Fotovoltaica Juazeiro Solar VI SPE Ltda. (PIE);47292;20211223;UFV.RS.BA.043285-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
arinos 8;100% para USINA FOTOVOLTAICA ARINOS C 8 LTDA. (PIE);48118;20240904;UFV.RS.MG.047304-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Fazenda Esmeralda;100% para ESMERALDA ENERGIAS RENOVÁVEIS S.A. (PIE);29000;20190418;UFV.RS.PE.034305-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Pirapora 6;100% para PIRAPORA VI ENERGIAS RENOVÁVEIS S.A. (PIE);31000;20171006;UFV.RS.MG.033189-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Sertão Solar Barreiras XIX;100% para SERTAO SOLAR BARREIRAS XIX S.A. (PIE);50000;20240710;UFV.RS.BA.044510-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Mendubim XIII;100% para SOL DE BAÍA FORMOSA ENERGIA LTDA (PIE);41700;20240208;UFV.RS.RN.037774-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Marangatu 8;100% para MARANGATU 8 ENERGIAS RENOVAVEIS S.A. (PIE);30000;20240419;UFV.RS.PI.038350-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Sitiá 1;100% para SITIÁ 1 ENERGIAS RENOVÁVEIS S.A. (PIE);25000;20240202;UFV.RS.CE.038396-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Supermercado Nordestão Superfácil Rodoviária;100% para SUPERMERCADO NORDESTÃO LTDA (REG);960;20190903;UFV.RS.RN.048822-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Solar São Rafael;100% para CRELUZ - COOPERATIVA DE GERAÇÃO DE ENERGIA E DESENVOLVIMENTO (REG);718;20200228;UFV.RS.RS.046921-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Pedranópolis 1;100% para USINA DE ENERGIA FOTOVOLTAICA PEDRANÓPOLIS S.A. (PIE);30000;20221110;UFV.RS.SP.034358-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Boa Sorte 8;100% para CENTRAL FOTOVOLTAICA BOA SORTE 8 SPE LTDA (PIE);44100;20240316;UFV.RS.MG.049191-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Sertão Solar Barreiras III;100% para Solar Barreiras  III Energia SPE LTDA. (PIE);23660;20191129;UFV.RS.BA.033471-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Belmonte 2-6;100% para Belmonte II Parque Solar S.A. (PIE);50000;20231109;UFV.RS.PE.043267-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Pereira Barreto II;100% para CENTRAL SOLAR PEREIRA BARRETO II S.A. (PIE);41895;20211015;UFV.RS.SP.034362-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Luzia 2;100% para LUZIA 2 ENERGIA RENOVAVEL S.A. (PIE);58932;20220916;UFV.RS.PB.044469-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Perola Br 060;100% para Pérola Distribuição e Logística S.A. (REG);300;20220615;UFV.RS.GO.071741-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Jaíba 9;100% para JAÍBA 9 ENERGIAS RENOVÁVEIS S.A. (PIE);22500;20210831;UFV.RS.MG.035805-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Hélio Valgas 9;100% para GERADORA SOLAR HELIO VALGAS V S.A. (PIE);50000;20230810;UFV.RS.MG.042999-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ferreira Costa Aracaju;100% para FERREIRA COSTA &amp CIA LTDA (REG);800;20220415;UFV.RS.SE.062878-6;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Alex VI;100% para Alex VI Energia SPE S.A. (PIE);30933;20211030;UFV.RS.CE.035860-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Portal Vidros;100% para Portal Indústria e Comércio de Vidros LTDA. (REG);360;20211101;UFV.RS.AM.062083-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ituverava 3;100% para Enel Green Power Ituverava Solar S.A. (PIE);28000;20171104;UFV.RS.BA.032318-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Lar do Sol 7 (Antiga Leo Silveira 7);100% para Usina de Energia Fotovoltaica Lar do Sol IV S.A. (PIE);49500;20220906;UFV.RS.MG.037836-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Brisas Suaves;100% para UFV Brisas Suaves S.A. (PIE);5000;20200310;UFV.RS.SP.034107-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Futura 11;100% para SPE FUTURA 3 GERACAO E COMERCIALIZACAO DE ENERGIA SOLAR S.A. (PIE);31474.8;20230526;UFV.RS.BA.037489-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Belmonte 1-1;100% para Belmonte I Parque Solar S.A. (PIE);50000;20231205;UFV.RS.PE.040725-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Dracena 2;100% para DRACENA II PARQUE SOLAR S.A. (PIE);27000;20190824;UFV.RS.SP.032313-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Mendubim I;100% para SOL DE TIBAU ENERGIA LTDA (PIE);34500;20240208;UFV.RS.RN.037749-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Solatio Várzea 3;100% para GERADORA SOLAR VARZEA I SA (PIE);45000;20240615;UFV.RS.MG.045071-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Francisco Sá 2;100% para FRANCISCO SÁ 2 ENERGIAS RENOVÁVEIS S.A. (PIE);33000;20220407;UFV.RS.MG.033237-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Lar do Sol 4;100% para USINA DE ENERGIA FOTOVOLTAICA LAR DO SOL I S.A. (PIE);49500;20230314;UFV.RS.MG.037833-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Serra do Mel III (Antiga Serra do Mel IX);100% para SOL SERRA DO MEL III SPE S.A (PIE);48118;20230815;UFV.RS.RN.047424-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Lavras 5;100% para LAVRAS 5 SOLAR ENERGIAS RENOVÁVEIS S.A. (PIE);27000;20220729;UFV.RS.CE.037869-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
ETESA 18 São João do Piauí II;100% para CELEO SÃO JOÃO DO PIAUÍ FV II S.A. (PIE);32164;20200415;UFV.RS.PI.034786-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Futura 18;100% para SPE FUTURA 5 GERACAO E COMERCIALIZACAO DE ENERGIA SOLAR S.A. (PIE);31474.8;20230524;UFV.RS.BA.037496-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Belmonte 2-4;98% para MATEUS SUPERMERCADOS S.A. (PIE) 2% para BELMONTE SOLAR HOLDING S.A (PIE);50000;20231118;UFV.RS.PE.040738-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Industrias Becker I;100% para Indústria Becker Ltda. (REG);419;20200720;UFV.RS.RN.031399-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Mendubim VIII;100% para SOL DE MARACAJAÚ ENERGIA LTDA (PIE);33360;20240208;UFV.RS.RN.037769-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Jaíba 3;100% para JAÍBA 3 ENERGIAS RENOVÁVEIS S.A. (PIE);33000;20210831;UFV.RS.MG.034392-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Marangatu 6;100% para MARANGATU 6 ENERGIAS RENOVAVEIS S.A. (PIE);30000;20240419;UFV.RS.PI.037785-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Hélio Valgas 7;100% para GERADORA SOLAR HELIO VALGAS IV S.A. (PIE);50000;20230805;UFV.RS.MG.042997-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Paracatu 4;100% para ENGIE SOLAR PARACATU IV GERAÇÃO CENTRALIZADA SPE S.A. (PIE);33000;20190109;UFV.RS.MG.033991-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Boa Sorte 3;100% para CENTRAL FOTOVOLTAICA BOA SORTE 3 SPE LTDA. (PIE);44100;20240307;UFV.RS.MG.049186-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ituverava 1;100% para Enel Green Power Ituverava Norte Solar S.A. (PIE);28000;20170805;UFV.RS.BA.032316-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
São Pedro II;100% para Central Fotovoltaica São Pedro II Ltda (PIE);27000;20181108;UFV.RS.BA.033782-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Panati 5;100% para Panatí 5 Energias Renováveis S.A. (PIE);30000;20240125;UFV.RS.CE.038394-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Nova Olinda 13;100% para Nova  Olinda C Solar S.A. (PIE);30000;20171209;UFV.RS.PI.033132-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Zucchi;100% para GRANITO ZUCCHI LTDA (REG);2397.6;20220920;UFV.RS.ES.072167-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Sol do Piauí;100% para SOL DO PIAUÍ GERAÇÃO DE ENERGIA LTDA (PIE);48118;20240103;UFV.RS.PI.046552-6-01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Palotti Ape;100% para SOCIEDADE VICENTE PALLOTTI (REG);375;20230616;UFV.RS.RS.072684-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Dallas Mineracao;100% para Dallas Mineração LTDA (REG);360;20190614;UFV.RS.ES.060651-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Alex I;100% para Alex I Energia SPE S.A. (PIE);30933;20211030;UFV.RS.CE.035699-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Cerâmica Juscimeira;100% para CERÂMICA JUSCIMEIRA LTDA (REG);300;20220401;UFV.RS.MT.072261-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Sol do Sertão XIV;100% para SOL DO SERTÃO OB III ENERGIA SOLAR LTDA (PIE);20409;20211019;UFV.RS.BA.032065-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Boa Hora 1;100% para BOA HORA 1 GERADORA DE ENERGIA SOLAR S.A. (PIE);23040;20190814;UFV.RS.SP.034161-4.02;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Janaúba 8;100% para Janaúba VIII Geração Solar Energia S.A. (PIE);50000;20220906;UFV.RS.MG.040864-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Xaxado 2;100% para CIRANDA 5 ENERGIAS RENOVAVEIS S.A (PIE);32000.06;20230404;UFV.RS.PE.034406-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Apodi IV;100% para APODI IV ENERGIA SPE S/A (PIE);33000;20181128;UFV.RS.CE.033920-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Jaíba S;100% para Jaíba S Energias Renováveis S.A. (PIE);40000;20240627;UFV.RS.MG.043158-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Dracena 1;100% para DRACENA I PARQUE SOLAR S.A. (PIE);27000;20190824;UFV.RS.SP.032312-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
AC XX;100% para VALE S.A. (PIE);39496;20230107;UFV.RS.MG.037631-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Boa Esperança;100% para DMA DISTRIBUIDORA S/A (APE);85000;20240706;UFV.RS.MG.043221-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Coremas III;100% para COREMAS III GERAÇÃO DE ENERGIA SPE S.A (PIE);27000;20201117;UFV.RS.PB.032544-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Pereira Barreto I;100% para CENTRAL SOLAR PEREIRA BARRETO I S.A. (PIE);41895;20211015;UFV.RS.SP.034361-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Futura 13;100% para SPE FUTURA 4 GERACAO E COMERCIALIZACAO DE ENERGIA SOLAR S.A. (PIE);31474.8;20230526;UFV.RS.BA.037491-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Perola Av Comercial;100% para Pérola Distribuição e Logística S.A. (REG);220;20230126;UFV.RS.GO.071740-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Mendubim III;100% para SOL DE PONTA DO MEL ENERGIA LTDA (PIE);37375;20240208;UFV.RS.RN.037751-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Sertão Solar Barreiras XVIII;100% para SERTAO SOLAR BARREIRAS XVIII S.A. (PIE);50000;20240706;UFV.RS.BA.044514-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Caldeirão Grande III;100% para CENTRAL GERADORA SOLAR LIRA S/A (PIE);30933;20230131;UFV.RS.PI.031685-7.02;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Móveis Paulo;100% para MOVEIS PAULO LTDA (REG);558;20191001;UFV.RS.SC.046484-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Dunamis IV;100% para Dunamis Projetos De Energia Fotovoltaica SPE LTDA. (PIE);29385;;UFV.RS.RN.045019-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Lar do Sol 2 (Antiga Léo Silveira 2);100% para Usina de Energia Fotovoltaica Lar do Sol VI S.A. (PIE);49500;20221020;UFV.RS.MG.037831-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Arinos 15;100% para Usina Fotovoltaica Arinos E 15 Ltda. (PIE);47945;20240920;UFV.RS.MG.047311-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
São Gonçalo 21;100% para Enel Green Power São Gonçalo 21 S.A. (PIE);50000;20200222;UFV.RS.PI.037588-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ciranda 3;100% para CIRANDA 3 ENERGIAS RENOVAVEIS S.A. (PIE);49500;20230815;UFV.RS.PE.037516-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
arinos 23;100% para Usina Fotovoltaica Arinos E 23 Ltda. (PIE);47945;20241017;UFV.RS.MG.050842-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Sol do Futuro I (Steelcons Sol do Futuro I);100% para CENTRAL FOTOVOLTAICA SOL DO FUTURO I S.A. (PIE);27000;20190302;UFV.RS.CE.034745-0.02;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Milagres V;100% para LIGHTSOURCE MILAGRES V GERAÇÃO DE ENERGIA LTDA (PIE);32740;20231220;UFV.RS.CE.044576-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Mercochem;100% para Mercochem Agro Industrial E Comercial Eireli (REG);500;20220906;UFV.RS.RS.067994-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Janaúba 19;100% para JANAÚBA XIX GERAÇÃO SOLAR ENERGIA S.A (PIE);50000;20230324;UFV.RS.MG.040875-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Guaimbé 1;100% para GUAIMBÉ I PARQUE SOLAR S.A. (PIE);30000;20180313;UFV.RS.SP.032326-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Serra do Mel I;100% para Sol Serra do Mel I SPE S.A (PIE);137480;20220525;UFV.RS.RN.037811-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Novo Oriente III;100% para CENTRAL SOLAR NOVO ORIENTE III S.A. (PIE);40600;20240903;UFV.RS.SP.049337-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
