NOME;POTENCIA;PROPRIET;INI_OPER;CEG;CREATED_US;CREATED_DA;LAST_EDITE;LAST_EDI_1;CPU
Potiguar B 31;45045;100% para EOL POTIGUAR B31 SPE S.A. (PIE);20210420;EOL.CV.RN.040600-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Água Doce;9000;100% para CENAEEL - Central Nacional de Energia Eólica S.A. (PIE);20060907;EOL.CV.SC.028793-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de São Vitor 5;31000;100% para Ventos de São Vítor 05 Energias Renováveis S.A. (PIE);20240109;EOL.CV.BA.034829-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santo Onofre IV;27600;100% para Ventos de Santo Onofre IV Energias Renováveis S.A. (PIE);20170614;EOL.CV.PI.032366-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Cajuína B9 (Antiga Ventos de São Ricardo 11);34200;100% para VENTOS DE SAO RICARDO 11 ENERGIAS RENOVAVEIS S.A. (PIE);20230923;EOL.CV.RN.049180-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
União dos Ventos 7;14400;100% para Campina Potiguar Geradora Eólica S.A (PIE);20140405;EOL.CV.RN.030568-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Verace I;20000;100% para Omega Geração S.A. (PIE);20150224;EOL.CV.RS.030745-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Vaqueta;23400;100% para Centrais Eólicas Vaqueta S.A. (PIE);20220210;EOL.CV.BA.031424-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Jandaia;27000;100% para ENERGIA DOS VENTOS VII S.A (PIE);20200530;EOL.CV.CE.030929-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Vila Sergipe I;37800;100% para VILA SERGIPE 1 EMPREENDIMENTOS E PARTICIPAÇÕES S.A. (PIE);20200527;EOL.CV.RN.038142-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Umburanas 19;25000;100% para Eólica Umburanas  19 S.A. (PIE);20190222;EOL.CV.BA.033635-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Umburana de Cheiro;31185;100% para UMBURANA DE CHEIRO ENERGÉTICA S.A. (PIE);20201231;EOL.CV.BA.035233-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Tucano II;24800;100% para TUCANO F2 GERACAO DE ENERGIAS SPE S.A. (PIE);20230823;EOL.CV.BA.032567-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Eurus III;30000;100% para DESA Eurus III S.A (PIE);20141203;EOL.CV.RN.030504-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Taíba Albatroz;16500;100% para CPFL ENERGIAS RENOVÁVEIS S.A. (PIE);20081119;EOL.CV.CE.028858-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santa Esperança 25;25200;100% para ENEL GREEN POWER VENTOS DE SANTA ESPERANCA 25 S.A (PIE);20211231;EOL.CV.BA.034513-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Tacaicó;18800;100% para Enel Green Power Tacaicó Eólica S.A (PIE);20150204;EOL.CV.PE.030789-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Cajuina B13 (Antiga Ventos de São Ricardo 10);45600;100% para VENTOS DE SAO RICARDO 10 ENERGIAS RENOVAVEIS S.A. (PIE);20240409;EOL.CV.RN.049179-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ouro Verde;29700;100% para CENTRAL EOLICA OURO VERDE SPE S.A. (PIE);20170406;EOL.CV.CE.032012-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
REB Cassino III;22000;100% para EOL Brisa Energias Renováveis S.A (PIE);20150114;EOL.CV.RS.030468-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Casa Nova II;32900;100% para Companhia Hidro Elétrica do São Francisco (PIE);20171209;EOL.CV.BA.031519-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santa Angela 12;30000;100% para ENEL GREEN POWER VENTOS DE SANTA ÂNGELA ACL 12 S.A. (PIE);20210319;EOL.CV.PI.033016-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Oeste Seridó VI;18000;100% para CENTRAL GERADORA EÓLICA SERIDÓ VI S.A. (PIE);20231229;EOL.CV.RN.047163-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Baixa do Feijão III;30000;100% para Central Eólica Baixa do Feijão III S.A (PIE);20160521;EOL.CV.RN.030934-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos da Bahia XIV;33000;100% para PARQUE EÓLICO VENTOS DA BAHIA XIV S.A. (PIE);20211203;EOL.CV.BA.032536-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
VSROQUE11 953233;49500;100% para ENEL GREEN POWER VENTOS DE SAO ROQUE 11 S.A. (PIE);20221001;EOL.CV.PI.040629-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Asa Branca VIII;32000;100% para Asa Branca VIII Energias Renováveis Ltda (PIE);20141206;EOL.CV.RN.030508-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Itarema III;15000;100% para Eólica Itarema III S.A (PIE);20160406;EOL.CV.CE.031484-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de São Januário 18;72000;100% para Ventos de Santa Justina Energias Renováveis S.A. (PIE);20221217;EOL.CV.BA.033549-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Vila Paraíba I (Antiga Vila Paraíba III);34650;100% para VENTOS DE VILA PARAÍBA I SPE S.A (PIE);20200528;EOL.CV.RN.036981-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Santa Mônica;29400;100% para Santa Mônica Energias Renováveis S.A. (PIE);20161209;EOL.CV.RN.031427-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Faísa II;27300;100% para EÓLICA FAÍSA II - GERAÇÃO E COMERCIALIZAÇÃO DE ENERGIA S.A. (PIE);20140731;EOL.CV.CE.030331-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Jabuticaba;9000;100% para CENTRAIS EÓLICAS JABUTICABA S.A. (PIE);20220210;EOL.CV.BA.031405-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de São Januário 14;42000;100% para PARQUE EÓLICO VENTOS DE SÃO JANUÁRIO 14 S.A (PIE);20200904;EOL.CV.BA.033533-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Mar e Terra;23100;100% para Eólica Mar e Terra Geração e Comercialização de Energia S.A (PIE);20140218;EOL.CV.RN.030389-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Itarema V;21000;100% para Eólica Itarema V S.A (PIE);20160101;EOL.CV.CE.031482-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Aura Mirim II;30000;100% para SANTA VITORIA DO PALMAR XII ENERGIAS RENOVAVEIS S.A. (PIE);20161227;EOL.CV.RS.031806-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Serra do Assuruá 24;27000;100% para Eólica Serra do Assuruá 24 Ltda (PIE);20240828;EOL.CV.BA.049397-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Laranjeiras II;30000;100% para Parque Eólico Laranjeiras II S.A (PIE);20180413;EOL.CV.BA.032350-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Assuruá VII;18000;100% para Parque Eólico Assuruá VII S.A (PIE);20160405;EOL.CV.BA.031356-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Dourados;28560;100% para CENTRAIS EÓLICAS DOURADOS S.A (PIE);20150304;EOL.CV.BA.030778-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos da Bahia IX;28600;100% para PARQUE EÓLICO VENTOS DA BAHIA IX S.A. (PIE);20180912;EOL.CV.BA.032531-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Arapuá 3;13860;100% para VENTOS DE ARAPUÁ 3 ENERGIA RENOVÁVEL S.A. (PIE);20211111;EOL.CV.PB.035242-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Pirauá;4250;100% para Eólica Pirauá Geradora de Energia S.A. (PIE);20100505;EOL.CV.PE.028481-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Amparo;22500;100% para Amparo Energia Eólica S.A. (PIE);20111224;EOL.CV.SC.029069-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Corrupião;27750;100% para Central Eólica Corrupião S.A (PIE);20160205;EOL.CV.BA.030752-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Bons Ventos Cacimbas 4;10500;100% para GERADORA EÓLICA BONS VENTOS DA SERRA 2 S.A (PIE);20180518;EOL.CV.CE.031621-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Monte Verde IV;46200;100% para CENTRAL EOLICA MONTE VERDE IV S.A (PIE);20230106;EOL.CV.RN.038035-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Chuí 09;17900;100% para Omega Geração S.A. (PIE);20151022;EOL.CV.RS.031517-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
VTOS STA EUGENIA 02;11400;100% para OSLO II S/A. (PIE);20221223;EOL.CV.BA.038078-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Campo Formoso I;30000;100% para Campo Formoso I Energias Renováveis S.A (PIE);20160123;EOL.CV.BA.030943-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Serrote VII;29400;100% para SERROTE VII GERAÇÃO DE ENERGIA ELÉTRICA S.A (PIE);20210517;EOL.CV.CE.040884-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santa Luzia 04;40500;100% para VENTOS DE SÃO THOMAS ENERGIAS RENOVÁVEIS S.A. (PIE);20240416;EOL.CV.BA.049417-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Assuruá 5 II;46400;100% para ASSURUA 5 II ENERGIA S.A. (PIE);20231011;EOL.CV.BA.051785-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santa Regina;29700;100% para Central Geradora Eólica Boreas S.A. (PIE);20170719;EOL.CV.PI.031276-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Camilo Pontes II (Antiga Renascença II);30000;100% para Energisa Geração – Central Eólica Renascença II S.A (PIE);20141224;EOL.CV.RN.030516-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Parque Eólico dos Índios;50000;100% para Ventos do Sul Energia S.A (PIE);20061213;EOL.CV.RS.028864-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de São Vitor 7;43400;100% para Ventos de São Vítor 07 Energias Renováveis S.A. (PIE);20231029;EOL.CV.BA.034838-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santa Angela 14;42600;100% para ENEL GREEN POWER VENTOS DE SANTA ANGELA 14 S.A. (PIE);20201231;EOL.CV.PI.033018-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Afonso Bezerra IV;16800;100% para AFONSO BEZERRA IV GERAÇÃO DE ENERGIA SPE S.A. (PIE);20220503;EOL.CV.RN.035161-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Morro dos Ventos IV;28800;100% para Desa Morro dos Ventos IV S.A (PIE);20140329;EOL.CV.RN.030311-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos da Bahia XXIII;49500;100% para PARQUE EÓLICO VENTOS DA BAHIA XXIII S.A. (PIE);20220202;EOL.CV.BA.035234-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santa Joana XIII;29600;100% para Ventos de Santa Joana XIII Energias Renováveis S.A (PIE);20150709;EOL.CV.PI.031394-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Junco I;24000;100% para USINA DE ENERGIA EOLICA JUNCO I SPE S.A. (PIE);20151205;EOL.CV.RN.030902-8.02;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Santo Agostinho 27;37200;100% para Eólica Santo Agostinho 27 S.A. (PIE);20231006;EOL.CV.RN.035216-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Campo Largo XVII;29400;100% para CLWP EÓLICA PARQUE XVII S.A. (PIE);20210407;EOL.CV.BA.034638-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santa Eugênia 09;39900;100% para OSLO V S/A. (PIE);20240221;EOL.CV.BA.038085-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Mataraca;4500;100% para Vale dos Ventos Geradora Eólica S.A (PIE);20090114;EOL.CV.PB.029092-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Santo Inácio IV;23100;100% para CENTRAL EOLICA SANTO INACIO IV S.A. (PIE);20171205;EOL.CV.CE.031866-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Coxilha Negra 2;100800;100% para COMPANHIA DE GERACAO E TRANSMISSAO DE ENERGIA ELETRICA DO SUL DO BRASIL - ELETROBRAS CGT ELETROSUL (PIE);20240718;EOL.CV.RS.032236-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
União dos Ventos 2;22400;100% para Torres de Pedra Geradora Eólica S.A (PIE);20140405;EOL.CV.RN.030563-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Delta 3 IV (Antiga Ventos Maranhenses 4);27600;100% para DELTA 3 IV ENERGIA S.A. (PIE);20170726;EOL.CV.MA.033685-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ibirapuitã I;25200;100% para EÓLICA IBIRAPUITÃ S.A. (PIE);20150827;EOL.CV.RS.030750-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ouro Branco 1;36000;100% para EOLICA OURO BRANCO 1 S.A (PIE);20221228;EOL.CV.PE.031807-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Pedra Rajada II;20000;100% para GESTAMP EÓLICA PEDRA RAJADA II S.A. (PIE);20171207;EOL.CV.RN.032353-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Vila Maranhão I;31950;100% para EOL POTIGUAR B141 SPE S.A (PIE);20210211;EOL.CV.RN.038325-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Laranjeiras IX;25000;100% para Parque Eólico Laranjeiras IX S.A. (PIE);20190424;EOL.CV.BA.033627-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Baraúnas II;25850;100% para Baraúnas II Energética S.A (PIE);20160311;EOL.CV.BA.031667-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Tucano X;43400;100% para TUCANO F1 GERACAO DE ENERGIAS SPE S.A. (PIE);20230131;EOL.CV.BA.032584-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Atlântica;4500;100% para Vale dos Ventos Geradora Eólica S.A (PIE);20090117;EOL.CV.PB.029088-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
União dos Ventos 9;11200;100% para Ilha dos Ventos Geradora Eólica S.A (PIE);20140405;EOL.CV.RN.030570-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Aventura III;25200;100% para CENTRAL EÓLICA AVENTURA III S.A. (PIE);20210708;EOL.CV.RN.033026-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Faísa IV;25200;100% para EÓLICA FAÍSA IV - GERAÇÃO E COMERCIALIZAÇÃO DE ENERGIA S.A. (PIE);20140329;EOL.CV.CE.030329-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Serra do Mato V;21000;100% para EÓLICA SERRA DO MATO V ENERGY S.A (PIE);20211130;EOL.CV.CE.032453-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Chuí IV;22000;100% para Omega Geração S.A. (PIE);20150609;EOL.CV.RS.030754-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos do São Paulo;28000;100% para ENEL GREEN POWER MORRO DO CHAPEU I EOLICA S.A (PIE);20180629;EOL.CV.BA.033652-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Oitis 10;49500;100% para OITIS 10 ENERGIA RENOVÁVEL S.A. (PIE);20230713;EOL.CV.PI.044358-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Itarema I;27000;100% para Eólica Itarema I S.A. (PIE);20160401;EOL.CV.CE.031485-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Aura Mangueira XV;18000;100% para Santa Vitória do Palmar VI Energias Renováveis S.A (PIE);20170325;EOL.CV.RS.031647-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santa Martina 12;63000;100% para VENTOS DE SÃO MIZAEL ENERGIAS RENOVÁVEIS S/A (PIE);20210917;EOL.CV.RN.038321-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Pedra Preta;20700;100% para SPE Pedra Preta Energia S.A. (PIE);20141203;EOL.CV.RN.030671-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Caetité D;50400;100% para EOLICA CAETITE D S.A. (PIE);20240320;EOL.CV.BA.037004-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Maron;30240;100% para Centrais Eólicas Maron S.A (PIE);20150304;EOL.CV.BA.030768-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de São Roque 06;45600;100% para ENEL GREEN POWER VENTOS DE SAO ROQUE 06 S.A (PIE);20231019;EOL.CV.PI.038108-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos do Parazinho;29120;100% para Nova Ventos do Parazinho Energias Renováveis S.A. (PIE);20160928;EOL.CV.CE.030596-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Sangradouro 3;27600;100% para Ventos da Lagoa Energia S.A (PIE);20120522;EOL.CV.RS.030330-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Caetité 2;30000;100% para CAETITÉ 2 ENERGIA RENOVÁVEL S/A (PIE);20141008;EOL.CV.BA.030437-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Umburanas 10;20000;100% para Eólica Umburanas  10 S.A. (PIE);20190319;EOL.CV.BA.031742-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Jandaíra IV;27720;100% para JANDAÍRA IV ENERGIAS RENOVÁVEIS S.A. (PIE);20221015;EOL.CV.RN.035271-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Morrinhos;30000;100% para MORRINHOS ENERGIAS RENOVAVEIS S.A. (PIE);20151114;EOL.CV.BA.030945-1.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
BARAÚNAS IV ENERGÉTI;41580;100% para BARAUNAS IV ENERGETICA S.A. (PIE);20221027;EOL.CV.BA.038032-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Serra das Vacas III;22235;100% para Eólica Serra das Vacas III S.A (PIE);20151218;EOL.CV.PE.031560-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Serra do Seridó IX;49500;100% para Parque Eólico Serra do Seridó IX S.A. (PIE);20231028;EOL.CV.PB.040613-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santa Luzia 06;40500;100% para VENTOS DE SANTO UBALDO ENERGIAS RENOVÁVEIS S.A. (PIE);20240227;EOL.CV.BA.049419-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santa Emilia;27300;100% para CENTRAL EOLICA BABILONIA V S.A. (PIE);20181114;EOL.CV.BA.034717-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Mangue Seco 3;26000;100% para Eólica Mangue Seco 3 – Geradora e Comercializadora de Energia Elétrica S.A. (PIE);20110826;EOL.CV.RN.030281-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Cumarú V;37800;100% para ENEL GREEN POWER CUMARU 05 S.A (PIE);20211016;EOL.CV.RN.037021-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Teiu;16650;100% para Central Eólica Teiu S.A (PIE);20160205;EOL.CV.BA.030731-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Angelim;21600;100% para Centrais Eólicas Angelim S.A. (PIE);20220805;EOL.CV.BA.032091-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Morro dos Ventos IX;30000;100% para Desa Morro dos Ventos IX S.A (PIE);20140329;EOL.CV.RN.030302-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Mundo Novo V;22500;100% para SPE 1 – Central Eólica Mundo Novo S.A. (PIE);20240326;EOL.CV.RN.033552-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Verace 28;12530;100% para Omega Geração S.A. (PIE);20151216;EOL.CV.RS.031578-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Capoeiras III;27500;100% para Parque Eólico Capoeiras III (PIE);20180412;EOL.CV.BA.032344-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Serra da Babilônia A;20400;100% para EÓLICA SDB ALFA S.A. (PIE);20210518;EOL.CV.BA.037083-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Santo Agostinho 4;37200;100% para Eólica Santo Agostinho 4 S.A. (PIE);20240109;EOL.CV.RN.033835-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Aura Caetité 01;27000;100% para TANQUE NOVO IV ENERGIAS RENOVAVEIS S.A. (PIE);20230505;EOL.CV.BA.044959-8.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Campo Largo XX;37800;100% para CLWP EÓLICA PARQUE XX S.A. (PIE);20210625;EOL.CV.BA.034647-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Guajirú;30004;100% para Central Eólica Guajirú S.A (PIE);20131122;EOL.CV.CE.030663-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Santa Mônica I;18900;100% para CENTRAL EOLICA SANTA MONICA SPE S.A. (PIE);20161011;EOL.CV.CE.032013-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Fazenda Rosário;9200;100% para Parques Eólicos Palmares S.A. (PIE);20110630;EOL.CV.RS.030343-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Campo Largo VI;29700;100% para CLWP EÓLICA PARQUE VI S.A. (PIE);20181102;EOL.CV.BA.033631-9.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santa Ângela 21;27000;100% para ENEL GREEN POWER VENTOS DE SANTA ÂNGELA 21 S.A. (PIE);20210128;EOL.CV.PI.033025-6.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de São Zacarias 04;45600;100% para VENTOS DE SAO ZACARIAS 04 ENERGIAS RENOVAVEIS S.A. (PIE);20241002;EOL.CV.PI.038129-2.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Jerusalém I;29400;100% para CENTRAL EOLICA JERUSALEM I S.A. (PIE);20230119;EOL.CV.RN.037294-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Papagaio;10000;100% para Companhia Hidro Elétrica do São Francisco (PIE);20191004;EOL.CV.BA.031511-7.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santa Esperança 16;42000;100% para ENEL GREEN POWER VENTOS DE SANTA ESPERANCA 16 S.A (PIE);20220114;EOL.CV.BA.034508-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Pitombeira;27300;100% para Energia dos Ventos IV S.A (PIE);20181222;EOL.CV.CE.030926-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Vila Maranhão II;31950;100% para EOL POTIGUAR B142 SPE S.A (PIE);20210331;EOL.CV.RN.038326-0.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Ventos de Santa Eugênia 14;22800;100% para OSLO V S/A. (PIE);20240221;EOL.CV.BA.038090-3.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Serra da Babilônia IX;28200;100% para EÓLICA SERRA DA BABILÔNIA IX S.A (PIE);20181212;EOL.CV.BA.032465-5.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
Aroeira 2;43000;100% para Enel Green Power Aroeira 02 S.A. (PIE);20231220;EOL.CV.BA.044947-4.01;BERNARDO.OLIVEIRA;20241213;BERNARDO.OLIVEIRA;20241213
